"","Mean","Median","St.Dev.","95%CI_low","95%CI_upp"
"eta1[922]",-3.23,-3.24,0.45,-4.15,-2.34
"eta1[923]",1.36,1.34,0.63,0.16,2.7
"eta1[924]",-0.15,-0.14,0.32,-0.82,0.46
"eta1[925]",-0.85,-0.83,0.64,-2.28,0.27
"eta1[926]",-0.26,-0.25,0.32,-0.94,0.37
"eta1[927]",-0.14,-0.14,0.11,-0.38,0.08
"eta1[928]",-0.61,-0.62,0.14,-0.86,-0.3
"eta1[929]",0.03,0.04,0.26,-0.52,0.53
"eta1[930]",-1.16,-1.15,0.33,-1.86,-0.52
"eta1[931]",2.49,2.46,0.5,1.59,3.59
"eta1[932]",-0.31,-0.29,0.15,-0.63,-0.04
"eta1[933]",-0.08,-0.09,0.08,-0.23,0.09
"eta1[934]",0.07,0.06,0.28,-0.47,0.65
"eta1[935]",-0.91,-0.92,0.11,-1.13,-0.69
"eta1[936]",5.56,5.5,1.35,2.97,8.43
"eta1[937]",-0.78,-0.77,0.12,-1.04,-0.57
"eta1[938]",-1.32,-1.31,0.2,-1.76,-0.97
"eta1[939]",0.06,0,0.85,-1.43,1.9
"eta1[940]",0.17,0.15,0.3,-0.42,0.81
"eta1[941]",0.26,0.25,0.15,-0.01,0.58
"eta1[942]",1.57,1.55,0.38,0.84,2.38
"eta1[943]",0.55,0.56,0.32,-0.11,1.17
"eta1[944]",0.35,0.34,0.34,-0.32,1.08
"eta1[945]",-2.3,-2.28,0.46,-3.29,-1.39
"eta1[946]",0.08,0.1,0.22,-0.39,0.48
"eta1[947]",-1.59,-1.59,0.15,-1.88,-1.28
"eta1[948]",0.83,0.78,0.75,-0.58,2.42
"eta1[949]",2.17,2.14,0.84,0.54,3.94
"eta1[950]",0.86,0.84,0.41,0.06,1.74
"eta1[951]",-1.13,-1.14,0.23,-1.54,-0.63
"eta1[952]",-1.03,-1.04,0.16,-1.31,-0.69
"eta1[953]",2.22,2.22,0.32,1.59,2.89
"eta1[954]",0.61,0.6,0.22,0.2,1.07
"eta1[955]",-1.12,-1.1,0.37,-1.92,-0.47
"eta1[956]",-0.7,-0.72,0.15,-0.97,-0.38
"eta1[957]",-0.56,-0.53,0.36,-1.32,0.1
"eta1[958]",-2.96,-2.92,0.46,-3.95,-2.15
"eta1[959]",3.66,3.64,0.82,2.07,5.42
"eta1[960]",0.09,0.09,0.28,-0.46,0.67
"eta1[961]",-1.27,-1.26,0.26,-1.82,-0.76
"eta1[962]",0.77,0.77,0.1,0.59,0.97
"eta1[963]",-0.73,-0.73,0.21,-1.13,-0.31
"eta1[964]",-1.59,-1.6,0.23,-2.01,-1.08
"eta1[965]",2.22,2.16,0.9,0.62,4.18
"eta1[966]",1.55,1.5,0.66,0.35,2.95
"eta1[967]",1.23,1.18,0.74,-0.11,2.81
"eta1[968]",1.75,1.72,0.88,0.07,3.62
"eta1[969]",-0.55,-0.55,0.17,-0.91,-0.21
"eta1[970]",0.75,0.71,0.65,-0.45,2.13
"eta1[971]",1.55,1.53,0.46,0.66,2.5
"eta1[972]",1.71,1.69,0.5,0.75,2.76
"eta1[973]",1.81,1.79,0.54,0.74,2.95
"eta1[974]",0.75,0.74,0.36,0.06,1.52
"eta1[975]",1.48,1.43,0.88,-0.17,3.37
"eta1[976]",0.59,0.57,0.51,-0.38,1.68
"eta1[977]",0.38,0.34,0.82,-1.18,2.1
"eta1[978]",1.12,1.07,0.71,-0.15,2.64
"eta1[979]",-1.23,-1.24,0.2,-1.57,-0.8
"eta1[980]",-1.2,-1.21,0.18,-1.52,-0.81
"eta1[981]",0.72,0.71,0.21,0.35,1.17
"eta1[982]",0.98,0.93,0.61,-0.12,2.27
"eta1[983]",1.75,1.73,0.7,0.39,3.26
"eta1[984]",0.82,0.8,0.46,-0.08,1.8
"eta1[985]",-0.49,-0.52,0.42,-1.23,0.42
"eta1[986]",1.59,1.57,0.56,0.5,2.79
"eta1[987]",0.86,0.84,0.45,-0.03,1.81
"eta1[988]",2.15,2.11,0.7,0.82,3.63
"eta1[989]",-0.12,-0.14,0.23,-0.53,0.37
"eta1[990]",-0.67,-0.69,0.26,-1.13,-0.1
"eta1[991]",0.98,0.96,0.34,0.31,1.69
"eta1[992]",0.1,0.1,0.14,-0.19,0.37
"eta1[993]",-0.4,-0.4,0.1,-0.6,-0.21
"eta1[994]",1.75,1.72,0.66,0.48,3.16
"eta1[995]",1.04,1.02,0.69,-0.31,2.5
"eta1[996]",0.7,0.68,0.57,-0.38,1.91
"eta1[997]",0.2,0.16,0.74,-1.2,1.75
"eta1[998]",-2.28,-2.27,0.1,-2.5,-2.08
"eta1[999]",0.09,0.08,0.3,-0.44,0.77
"eta1[1000]",-0.38,-0.38,0.28,-0.98,0.18
"eta1[1001]",-1.06,-1.06,0.43,-1.96,-0.23
"eta1[1002]",0.17,0.17,0.03,0.1,0.23
"eta1[1003]",4.01,3.95,0.96,2.25,6.05
"eta1[1004]",-0.51,-0.52,0.32,-1.07,0.21
"eta1[1005]",-1.66,-1.68,0.26,-2.11,-1.1
"eta1[1006]",0.54,0.51,0.43,-0.21,1.47
"eta1[1007]",-0.17,-0.19,0.2,-0.52,0.26
"eta1[1008]",1.02,1,0.25,0.59,1.56
"eta1[1009]",2.42,2.4,0.56,1.35,3.61
"eta1[1010]",-0.36,-0.37,0.2,-0.72,0.07
"eta1[1011]",1.43,1.41,0.59,0.29,2.68
"eta1[1012]",0.81,0.8,0.55,-0.29,1.98
"eta1[1013]",3.07,3.04,0.61,1.9,4.37
"eta1[1014]",-0.1,-0.13,0.33,-0.67,0.6
"eta1[1015]",1.16,1.16,0.43,0.29,2.02
"eta1[1016]",-0.12,-0.13,0.33,-0.76,0.58
"eta1[1017]",-0.25,-0.25,0.07,-0.37,-0.11
"eta1[1018]",2,1.99,0.31,1.46,2.67
"eta1[1019]",2.36,2.34,0.56,1.28,3.55
"eta1[1020]",0.61,0.61,0.43,-0.29,1.45
"eta1[1021]",0.33,0.31,0.22,-0.06,0.79
"eta1[1022]",-2.82,-2.7,1.77,-6.56,0.38
"eta1[1023]",-0.43,-0.45,0.21,-0.81,0.01
"eta1[1024]",1.4,1.41,0.12,1.15,1.63
"eta1[1025]",0.47,0.44,0.46,-0.4,1.45
"eta1[1026]",0.04,0.05,0.08,-0.13,0.21
"eta1[1027]",1.4,1.39,0.38,0.65,2.2
"eta1[1028]",-0.59,-0.57,0.34,-1.31,0.06
"eta1[1029]",3.59,3.54,0.73,2.27,5.14
"eta1[1030]",2.22,2.22,0.2,1.83,2.65
"eta1[1031]",1.17,1.17,0.42,0.36,2.05
"eta1[1032]",1.2,1.12,0.92,-0.42,3.18
"eta1[1033]",1.34,1.3,0.54,0.38,2.52
"eta1[1034]",1.54,1.49,0.67,0.33,2.96
"eta1[1035]",-0.22,-0.21,0.22,-0.68,0.19
"eta1[1036]",0.38,0.38,0.13,0.1,0.64
"eta1[1037]",1.51,1.48,0.4,0.76,2.36
"eta1[1038]",1.36,1.3,0.81,-0.07,3.13
"eta1[1039]",-0.31,-0.32,0.23,-0.75,0.16
"eta1[1040]",0.06,0.05,0.17,-0.24,0.44
"eta1[1041]",0.3,0.3,0.09,0.1,0.48
"eta1[1042]",1.15,1.15,0.06,1.04,1.29
"eta1[1043]",-1.5,-1.48,0.39,-2.33,-0.73
"eta1[1044]",-0.67,-0.67,0.12,-0.94,-0.45
"eta1[1045]",-0.53,-0.52,0.29,-1.14,0.01
"eta1[1046]",-0.12,-0.11,0.39,-0.93,0.64
"eta1[1047]",0.71,0.71,0.28,0.17,1.3
"eta1[1048]",0.97,0.96,0.33,0.33,1.67
"eta1[1049]",2.95,2.96,0.4,2.18,3.77
"eta1[1050]",1.13,1.14,0.1,0.91,1.31
"eta1[1051]",-0.29,-0.28,0.22,-0.78,0.13
"eta1[1052]",0.38,0.37,0.1,0.21,0.59
"eta1[1053]",-2.15,-2.14,0.25,-2.68,-1.65
"eta1[1054]",2.17,2.18,0.38,1.36,2.89
"eta1[1055]",-0.09,-0.06,0.36,-0.85,0.57
"eta1[1056]",1.29,1.28,0.19,0.95,1.7
"eta1[1057]",-1.92,-1.9,0.33,-2.6,-1.28
"eta1[1058]",-1.71,-1.7,0.18,-2.09,-1.34
"eta1[1059]",1.17,1.16,0.18,0.85,1.56
"eta1[1060]",-0.6,-0.59,0.49,-1.64,0.38
"eta1[1061]",0.99,0.99,0.15,0.7,1.31
"eta1[1062]",0.88,0.86,0.45,0.08,1.87
"eta1[1063]",0.3,0.31,0.31,-0.35,0.89
"eta1[1064]",-1.34,-1.32,0.3,-1.98,-0.75
"eta1[1065]",-0.3,-0.28,0.24,-0.82,0.11
"eta1[1066]",-0.21,-0.21,0.16,-0.56,0.1
"eta1[1067]",0.76,0.76,0.16,0.43,1.07
"eta1[1068]",-1.69,-1.68,0.32,-2.37,-1.07
"eta1[1069]",-0.05,-0.03,0.37,-0.83,0.69
"eta1[1070]",0.2,0.21,0.22,-0.27,0.64
"eta1[1071]",0.54,0.54,0.16,0.19,0.86
"eta1[1072]",-1.65,-1.65,0.26,-2.17,-1.11
"eta1[1073]",-0.8,-0.79,0.33,-1.49,-0.16
"eta1[1074]",2.04,2.03,0.05,1.94,2.15
"eta1[1075]",0.31,0.26,0.71,-0.92,1.86
"eta1[1076]",1.61,1.59,0.24,1.19,2.12
"eta1[1077]",2.51,2.46,0.82,0.97,4.25
"eta1[1078]",1.23,1.22,0.1,1.03,1.45
"eta1[1079]",-0.17,-0.15,0.36,-0.93,0.55
"eta1[1080]",-0.08,-0.1,0.34,-0.76,0.63
"eta1[1081]",0.54,0.51,0.4,-0.17,1.42
"eta1[1082]",-0.3,-0.3,0.03,-0.36,-0.23
"eta1[1083]",1.45,1.41,0.6,0.38,2.74
"eta1[1084]",1.8,1.78,0.27,1.34,2.38
"eta1[1085]",1.24,1.22,0.54,0.19,2.4
"eta1[1086]",-0.59,-0.6,0.24,-1.06,-0.09
"eta1[1087]",0.62,0.56,0.81,-0.85,2.34
"eta1[1088]",-0.27,-0.31,0.53,-1.25,0.85
"eta1[1089]",-1.2,-1.2,0.05,-1.3,-1.11
"eta1[1090]",-0.59,-0.61,0.27,-1.08,-0.03
"eta1[1091]",1.65,1.64,0.12,1.41,1.9
"eta1[1092]",-0.58,-0.59,0.26,-1.1,-0.06
"eta1[1093]",0.04,0.06,0.22,-0.43,0.43
"eta1[1094]",0.43,0.43,0.11,0.2,0.66
"eta1[1095]",0.08,0.07,0.33,-0.59,0.73
"eta1[1096]",-0.24,-0.24,0.33,-0.91,0.41
"eta1[1097]",0.87,0.85,0.46,-0.05,1.84
"eta1[1098]",-1.15,-1.12,0.58,-2.37,-0.04
"eta1[1099]",2.02,1.99,0.67,0.7,3.41
"eta1[1100]",-0.48,-0.48,0.11,-0.72,-0.25
"eta1[1101]",0.73,0.73,0.06,0.6,0.85
"eta1[1102]",-1.15,-1.16,0.2,-1.54,-0.75
"eta1[1103]",-0.12,-0.14,0.28,-0.64,0.48
"eta1[1104]",0.33,0.29,0.63,-0.79,1.72
"eta1[1105]",-1.1,-1.09,0.36,-1.86,-0.42
"eta1[1106]",-0.9,-0.89,0.06,-1.02,-0.79
"eta1[1107]",-0.66,-0.65,0.27,-1.24,-0.13
"eta1[1108]",-0.02,-0.03,0.18,-0.37,0.37
"eta1[1109]",-1.04,-1.05,0.18,-1.38,-0.63
"eta1[1110]",-0.54,-0.52,0.37,-1.37,0.15
"eta1[1111]",-2.79,-2.78,0.42,-3.67,-1.98
"eta1[1112]",-0.58,-0.6,0.39,-1.26,0.28
"eta1[1113]",0.8,0.78,0.31,0.21,1.45
"eta1[1114]",-3.03,-3,0.69,-4.48,-1.67
"eta1[1115]",-0.75,-0.76,0.09,-0.94,-0.56
"eta1[1116]",-0.67,-0.68,0.36,-1.38,0.09
"eta1[1117]",-0.37,-0.4,0.5,-1.28,0.69
"eta1[1118]",-0.21,-0.21,0.23,-0.65,0.27
"eta1[1119]",0.13,0.12,0.5,-0.86,1.19
"eta1[1120]",0.44,0.41,0.83,-1.16,2.2
"eta1[1121]",-0.12,-0.14,0.36,-0.76,0.68
"eta1[1122]",0.84,0.83,0.27,0.32,1.42
"eta1[1123]",-0.49,-0.5,0.26,-1.02,0.02
"eta1[1124]",-1.95,-1.94,0.19,-2.38,-1.61
"eta1[1125]",0.16,0.15,0.25,-0.33,0.7
"eta1[1126]",-1.86,-1.83,0.35,-2.59,-1.23
"eta1[1127]",-0.03,0,0.39,-0.86,0.7
"eta1[1128]",-0.17,-0.19,0.24,-0.6,0.35
"eta1[1129]",1.53,1.51,0.54,0.49,2.67
"eta1[1130]",-1.75,-1.72,0.36,-2.51,-1.13
"eta1[1131]",0.33,0.32,0.19,-0.05,0.74
"eta1[1132]",-1.29,-1.28,0.12,-1.54,-1.07
"eta1[1133]",-1.02,-1.01,0.33,-1.72,-0.37
"eta1[1134]",-3.05,-3.03,0.52,-4.16,-2.03
"eta1[1135]",1.24,1.22,0.39,0.47,2.05
"eta1[1136]",1.66,1.66,0.04,1.59,1.74
"eta1[1137]",-0.02,-0.02,0.14,-0.32,0.25
"eta1[1138]",0.22,0.21,0.36,-0.41,1.01
"eta1[1139]",-0.68,-0.7,0.24,-1.1,-0.18
"eta1[1140]",-0.65,-0.62,0.36,-1.41,0.01
"eta1[1141]",-0.39,-0.4,0.21,-0.8,0.04
"eta1[1142]",0.94,0.93,0.15,0.64,1.25
"eta1[1143]",-2.5,-2.52,0.36,-3.13,-1.7
"eta1[1144]",1.32,1.29,0.5,0.41,2.38
"eta1[1145]",0.38,0.37,0.26,-0.12,0.93
"eta1[1146]",-0.77,-0.74,0.32,-1.44,-0.18
"eta1[1147]",-0.64,-0.64,0.16,-0.98,-0.34
"eta1[1148]",0.07,0.09,0.16,-0.27,0.35
"eta1[1149]",0.26,0.27,0.07,0.11,0.41
"eta1[1150]",-2.03,-2.02,0.26,-2.58,-1.54
"eta1[1151]",0.91,0.91,0.3,0.31,1.52
"eta1[1152]",-1.86,-1.85,0.14,-2.16,-1.62
"eta1[1153]",-0.4,-0.38,0.38,-1.22,0.27
"eta1[1154]",0.47,0.45,0.18,0.14,0.86
"eta1[1155]",-0.76,-0.74,0.2,-1.18,-0.39
"eta1[1156]",-0.81,-0.8,0.07,-0.95,-0.67
"eta1[1157]",0.85,0.87,0.24,0.35,1.28
"eta1[1158]",1.42,1.41,0.3,0.83,2.06
"eta1[1159]",1.87,1.85,0.48,0.92,2.9
"eta1[1160]",-0.76,-0.76,0.06,-0.88,-0.63
"eta1[1161]",-0.14,-0.15,0.2,-0.54,0.29
"eta1[1162]",-1.23,-1.21,0.47,-2.23,-0.31
"eta1[1163]",-0.82,-0.82,0.2,-1.24,-0.43
"eta1[1164]",-2.2,-2.2,0.21,-2.64,-1.8
"eta1[1165]",-1.69,-1.68,0.3,-2.33,-1.12
"eta1[1166]",0,-0.02,0.53,-1.05,1.11
"eta1[1167]",0.29,0.27,0.77,-1.17,1.92
"eta1[1168]",0.88,0.89,0.18,0.48,1.22
"eta1[1169]",-1.82,-1.81,0.14,-2.12,-1.55
"eta1[1170]",-0.7,-0.7,0.1,-0.9,-0.49
"eta1[1171]",-4.61,-4.48,2.37,-9.66,-0.14
"eta1[1172]",0.6,0.6,0.1,0.41,0.8
"eta1[1173]",-0.81,-0.81,0.06,-0.92,-0.69
"eta1[1174]",-0.05,-0.06,0.25,-0.53,0.47
"eta1[1175]",-0.63,-0.62,0.13,-0.9,-0.41
"eta1[1176]",-0.91,-0.89,0.44,-1.84,-0.07
"eta1[1177]",1.17,1.16,0.09,1,1.36
"eta1[1178]",0.06,0.06,0.13,-0.2,0.34
"eta1[1179]",-1.76,-1.75,0.28,-2.35,-1.22
"eta1[1180]",-0.86,-0.85,0.4,-1.71,-0.08
"eta1[1181]",0.48,0.49,0.1,0.27,0.65
"eta1[1182]",0.19,0.22,0.36,-0.58,0.85
"eta1[1183]",-0.23,-0.22,0.38,-1.03,0.49
"eta1[1184]",-0.17,-0.18,0.23,-0.64,0.3
"eta1[1185]",-0.46,-0.44,0.28,-1.08,0.04
"eta1[1186]",-1.69,-1.67,0.83,-3.45,-0.1
"eta1[1187]",1.66,1.68,0.18,1.28,1.98
"eta1[1188]",-0.96,-0.92,0.78,-2.64,0.5
"eta1[1189]",-2.15,-2.1,0.9,-4.06,-0.45
"eta1[1190]",0.65,0.64,0.33,0.01,1.33
"eta1[1191]",-1.64,-1.59,0.9,-3.58,0.06
"eta1[1192]",-0.4,-0.38,0.52,-1.51,0.59
"eta1[1193]",-0.52,-0.5,0.28,-1.13,-0.03
"eta1[1194]",-1.09,-1.06,0.43,-1.99,-0.31
"eta1[1195]",-1.28,-1.24,0.6,-2.56,-0.14
"eta1[1196]",-0.81,-0.82,0.28,-1.34,-0.21
"eta1[1197]",-0.67,-0.67,0.03,-0.74,-0.61
"eta1[1198]",-2.38,-2.32,0.86,-4.22,-0.8
"eta1[1199]",-0.74,-0.72,0.52,-1.83,0.24
"eta1[1200]",-0.88,-0.88,0.02,-0.92,-0.83
"eta1[1201]",0.17,0.18,0.26,-0.39,0.67
"eta1[1202]",0.32,0.36,0.51,-0.75,1.27
"eta1[1203]",-0.37,-0.35,0.31,-1.03,0.2
"eta1[1204]",-1.53,-1.52,0.41,-2.41,-0.74
"eta1[1205]",-0.73,-0.71,0.55,-1.9,0.31
"eta1[1206]",-0.41,-0.38,0.41,-1.31,0.31
"eta1[1207]",-2.11,-2.09,0.51,-3.22,-1.22
"eta1[1208]",0.44,0.45,0.1,0.23,0.64
"eta1[1209]",1,0.99,0.11,0.81,1.23
"eta1[1210]",1.77,1.74,0.31,1.23,2.42
"eta1[1211]",-0.11,-0.1,0.32,-0.8,0.51
"eta1[1212]",-0.26,-0.27,0.13,-0.5,0.04
"eta1[1213]",1.75,1.74,0.16,1.43,2.1
"eta1[1214]",1.59,1.57,0.3,1.05,2.25
"eta1[1215]",1.33,1.29,0.48,0.49,2.36
"eta1[1216]",-2.18,-2.17,0.28,-2.77,-1.63
"eta1[1217]",0.32,0.3,0.39,-0.36,1.18
"eta1[1218]",0.96,0.96,0.24,0.46,1.43
"eta1[1219]",-0.06,-0.06,0.27,-0.64,0.48
"eta1[1220]",1.45,1.44,0.17,1.15,1.82
"eta1[1221]",1.23,1.23,0.07,1.1,1.37
"eta1[1222]",0,0,0.14,-0.28,0.28
"eta1[1223]",2.48,2.42,0.99,0.58,4.57
"eta1[1224]",0.68,0.66,0.28,0.19,1.29
"eta1[1225]",0.26,0.24,0.37,-0.39,1.08
"eta1[1226]",1.58,1.56,0.23,1.17,2.07
"eta1[1227]",0.66,0.65,0.26,0.13,1.15
"eta1[1228]",2.5,2.46,0.78,1.04,4.17
"eta1[1229]",2.31,2.27,0.58,1.23,3.54
"eta1[1230]",1.46,1.44,0.32,0.89,2.17
"eta1[1231]",0.34,0.31,0.31,-0.21,1.01
"eta1[1232]",2.22,2.22,0.18,1.84,2.56
"eta1[1233]",0.14,0.14,0.16,-0.2,0.46
"eta1[1234]",0.18,0.18,0.07,0.06,0.32
"eta1[1235]",1.35,1.33,0.4,0.53,2.16
"eta1[1236]",-0.58,-0.57,0.18,-0.96,-0.22
"eta1[1237]",0.68,0.69,0.33,-0.02,1.34
"eta1[1238]",1.03,0.99,0.43,0.29,1.94
"eta1[1239]",-0.27,-0.26,0.25,-0.8,0.22
"eta1[1240]",0.42,0.43,0.16,0.09,0.73
"eta1[1241]",1.92,1.91,0.18,1.58,2.31
"eta1[1242]",1.35,1.34,0.08,1.2,1.53
"eta1[1243]",2.15,2.15,0.12,1.91,2.39
"eta1[1244]",-0.1,-0.09,0.2,-0.52,0.29
"eta1[1245]",1.49,1.49,0.02,1.45,1.54
"eta1[1246]",0.34,0.33,0.12,0.11,0.58
"eta1[1247]",1.04,1.03,0.34,0.39,1.78
"eta1[1248]",-0.47,-0.46,0.36,-1.24,0.24
"eta1[1249]",-0.77,-0.78,0.28,-1.31,-0.17
"eta1[1250]",0.3,0.31,0.3,-0.33,0.87
"eta1[1251]",1.66,1.66,0.29,1.04,2.24
"eta1[1252]",0.45,0.44,0.27,-0.07,1.04
"eta1[1253]",0.88,0.88,0.2,0.47,1.27
"eta1[1254]",-0.48,-0.5,0.29,-1.03,0.15
"eta1[1255]",1.22,1.21,0.3,0.64,1.84
"eta1[1256]",0.42,0.43,0.3,-0.22,1.03
"eta1[1257]",0.63,0.62,0.24,0.14,1.15
"eta1[1258]",-0.56,-0.55,0.12,-0.82,-0.32
"eta1[1259]",0.34,0.34,0.13,0.07,0.59
"eta1[1260]",0.36,0.37,0.41,-0.5,1.17
"eta1[1261]",0.51,0.5,0.44,-0.39,1.38
"eta1[1262]",2.3,2.27,0.43,1.52,3.24
"eta1[1263]",1.82,1.78,0.63,0.7,3.21
"eta1[1264]",0.05,0.05,0.23,-0.43,0.49
"eta1[1265]",-1.14,-1.15,0.35,-1.83,-0.43
"eta1[1266]",1.49,1.48,0.16,1.21,1.85
"eta1[1267]",-0.41,-0.4,0.49,-1.46,0.53
"eta1[1268]",0.25,0.24,0.17,-0.08,0.6
"eta1[1269]",-0.59,-0.57,0.4,-1.44,0.19
"eta1[1270]",0.56,0.56,0.25,0.05,1.06
"eta1[1271]",1.47,1.48,0.28,0.88,1.99
"eta1[1272]",0.63,0.61,0.3,0.09,1.26
"eta1[1273]",1.71,1.7,0.26,1.21,2.26
"eta1[1274]",1,0.99,0.2,0.65,1.43
"eta1[1275]",0.54,0.54,0.15,0.25,0.86
"eta1[1276]",0.24,0.25,0.35,-0.48,0.93
"eta1[1277]",0.31,0.29,0.24,-0.12,0.83
"eta1[1278]",0.89,0.89,0.14,0.63,1.19
"eta1[1279]",0.72,0.73,0.24,0.21,1.2
"eta1[1280]",0.97,0.97,0.12,0.73,1.21
"eta1[1281]",0.91,0.93,0.44,-0.01,1.78
"eta1[1282]",1.18,1.17,0.42,0.35,2.05
"eta1[1283]",0.32,0.33,0.23,-0.16,0.77
"eta1[1284]",1.45,1.44,0.17,1.13,1.82
"eta1[1285]",0.07,0.08,0.07,-0.08,0.21
"eta1[1286]",0.21,0.22,0.23,-0.27,0.65
"eta1[1287]",0.95,0.94,0.11,0.73,1.18
"eta1[1288]",-1.25,-1.23,0.26,-1.83,-0.78
"eta1[1289]",1.27,1.26,0.17,0.95,1.63
"eta1[1290]",1.76,1.75,0.21,1.37,2.19
"eta1[1291]",-0.21,-0.2,0.24,-0.73,0.26
"eta1[1292]",-1.48,-1.44,0.48,-2.53,-0.62
"eta1[1293]",-0.16,-0.15,0.21,-0.61,0.25
"eta1[1294]",0.62,0.61,0.18,0.3,1.03
"eta1[1295]",-0.4,-0.39,0.26,-0.96,0.08
"eta1[1296]",0.14,0.15,0.11,-0.1,0.33
"eta1[1297]",-0.77,-0.73,0.46,-1.73,0.07
"eta1[1298]",0,0,0.06,-0.11,0.12
"eta1[1299]",0.72,0.74,0.31,0.07,1.33
"eta1[1300]",0.23,0.23,0.16,-0.08,0.57
"eta1[1301]",-0.39,-0.38,0.26,-0.97,0.11
"eta1[1302]",0.15,0.15,0.3,-0.48,0.74
"eta1[1303]",-1.93,-1.9,0.33,-2.65,-1.35
"eta1[1304]",1.68,1.7,0.18,1.3,2
"eta1[1305]",0.07,0.1,0.57,-1.14,1.13
"eta1[1306]",0.43,0.42,0.05,0.34,0.54
"eta1[1307]",0.39,0.38,0.52,-0.62,1.49
"eta1[1308]",-1.21,-1.21,0.18,-1.59,-0.86
"eta1[1309]",-0.24,-0.22,0.26,-0.8,0.24
"eta1[1310]",-1.05,-1.04,0.17,-1.42,-0.75
"eta1[1311]",-0.23,-0.22,0.25,-0.77,0.27
"eta1[1312]",-1.51,-1.5,0.2,-1.95,-1.16
"eta1[1313]",2.61,2.63,0.48,1.58,3.56
"eta1[1314]",-1.51,-1.5,0.22,-1.98,-1.1
"eta1[1315]",0.38,0.37,0.25,-0.05,0.92
"eta1[1316]",-0.22,-0.19,0.38,-1.05,0.45
"eta1[1317]",0.06,0.06,0.07,-0.1,0.2
"eta1[1318]",1.57,1.53,0.56,0.51,2.74
"eta1[1319]",0.18,0.16,0.44,-0.69,1.1
"eta1[1320]",-1.69,-1.7,0.2,-2.08,-1.26
"eta1[1321]",0.51,0.53,0.29,-0.11,1.04
"eta1[1322]",-0.68,-0.7,0.43,-1.51,0.23
"eta1[1323]",0.19,0.22,0.35,-0.54,0.84
"eta1[1324]",-1.08,-1.07,0.31,-1.73,-0.47
"eta1[1325]",-3.33,-3.22,1.62,-6.78,-0.31
"eta1[1326]",-0.19,-0.17,0.25,-0.75,0.26
"eta1[1327]",0.43,0.42,0.1,0.25,0.65
"eta1[1328]",-0.72,-0.7,0.4,-1.56,0.06
"eta1[1329]",-2.22,-2.18,0.68,-3.66,-0.91
"eta1[1330]",0.75,0.77,0.34,0.04,1.39
"eta1[1331]",-0.91,-0.92,0.27,-1.46,-0.34
"eta1[1332]",1.54,1.51,0.5,0.58,2.6
"eta1[1333]",0.1,0.09,0.21,-0.31,0.55
"eta1[1334]",0.21,0.22,0.19,-0.2,0.56
"eta1[1335]",0.29,0.31,0.33,-0.41,0.92
"eta1[1336]",-1.27,-1.26,0.25,-1.81,-0.79
"eta1[1337]",-0.69,-0.64,0.57,-1.91,0.34
"eta1[1338]",-0.44,-0.43,0.15,-0.77,-0.16
"eta1[1339]",0.55,0.57,0.33,-0.16,1.14
"eta1[1340]",-0.06,-0.04,0.31,-0.74,0.49
"eta1[1341]",-0.49,-0.49,0.18,-0.86,-0.15
"eta1[1342]",-1.51,-1.49,0.43,-2.41,-0.67
"eta1[1343]",-2.35,-2.3,0.59,-3.6,-1.27
"eta1[1344]",-0.68,-0.7,0.21,-1.06,-0.22
"eta1[1345]",0.17,0.17,0.08,0.01,0.32
"eta1[1346]",-0.73,-0.74,0.15,-0.99,-0.41
"eta1[1347]",-0.12,-0.11,0.22,-0.61,0.27
"eta1[1348]",1.27,1.28,0.04,1.18,1.36
"eta1[1349]",0.75,0.77,0.3,0.1,1.28
"eta1[1350]",-0.56,-0.53,0.5,-1.61,0.33
"eta1[1351]",-0.87,-0.85,0.79,-2.56,0.67
"eta1[1352]",-1.34,-1.32,0.22,-1.81,-0.95
"eta1[1353]",0.76,0.77,0.22,0.28,1.15
"eta1[1354]",-0.43,-0.42,0.26,-0.99,0.07
"eta1[1355]",-1.27,-1.25,0.38,-2.08,-0.55
"eta1[1356]",-0.48,-0.47,0.3,-1.12,0.12
"eta1[1357]",0.07,0.07,0.32,-0.61,0.7
"eta1[1358]",-0.94,-0.92,0.25,-1.48,-0.47
"eta1[1359]",1.65,1.62,0.53,0.65,2.77
"eta1[1360]",-0.16,-0.14,0.3,-0.83,0.38
"eta1[1361]",-1.26,-1.27,0.12,-1.48,-1.01
"eta1[1362]",0,0.04,0.55,-1.18,0.98
"eta1[1363]",-0.33,-0.3,0.46,-1.34,0.48
"eta1[1364]",-0.42,-0.41,0.33,-1.12,0.21
"eta1[1365]",-0.27,-0.26,0.32,-0.95,0.34
"eta1[1366]",0.73,0.74,0.29,0.1,1.3
"eta1[1367]",-0.34,-0.32,0.38,-1.15,0.37
"eta1[1368]",-0.74,-0.73,0.22,-1.21,-0.31
"eta1[1369]",0.26,0.28,0.45,-0.68,1.15
"eta1[1370]",-0.21,-0.21,0.24,-0.71,0.26
"eta1[1371]",0.45,0.44,0.27,-0.09,1.02
"eta1[1372]",0.86,0.85,0.14,0.59,1.18
"eta1[1373]",0.12,0.13,0.2,-0.31,0.47
"eta1[1374]",-0.05,-0.04,0.27,-0.62,0.45
"eta1[1375]",0.32,0.33,0.27,-0.27,0.84
"eta1[1376]",-0.86,-0.82,0.55,-2.05,0.1
"eta1[1377]",0.21,0.22,0.07,0.06,0.35
