"","Mean","Median","St.Dev.","95%CI_low","95%CI_upp"
"eta1[926]",-0.38,-0.39,0.31,-0.98,0.28
"eta1[927]",-0.27,-0.27,0.06,-0.38,-0.14
"eta1[928]",-1.1,-1.09,0.41,-1.95,-0.32
"eta1[929]",0.21,0.2,0.44,-0.65,1.11
"eta1[930]",-1.77,-1.75,0.22,-2.25,-1.39
"eta1[931]",3.38,3.28,1.1,1.43,5.76
"eta1[932]",-0.32,-0.31,0.24,-0.8,0.13
"eta1[933]",-0.22,-0.22,0.16,-0.54,0.1
"eta1[934]",0.05,0.06,0.36,-0.71,0.75
"eta1[935]",-1.4,-1.36,0.58,-2.63,-0.31
"eta1[936]",8.1,7.99,1.54,5.37,11.42
"eta1[937]",-1.09,-1.06,0.36,-1.86,-0.43
"eta1[938]",-1.86,-1.81,0.55,-3.04,-0.86
"eta1[939]",-0.84,-0.84,1.36,-3.39,1.88
"eta1[940]",0.14,0.14,0.4,-0.69,0.92
"eta1[941]",0.27,0.27,0.21,-0.14,0.69
"eta1[942]",2.23,2.19,0.5,1.35,3.28
"eta1[943]",1.14,1.14,0.36,0.43,1.82
"eta1[944]",0.38,0.38,0.41,-0.46,1.18
"eta1[945]",-3.49,-3.44,0.6,-4.79,-2.42
"eta1[946]",0.38,0.38,0.37,-0.35,1.08
"eta1[947]",-2.37,-2.32,0.92,-4.35,-0.67
"eta1[948]",0.78,0.8,1,-1.22,2.75
"eta1[949]",3.01,2.99,0.76,1.58,4.48
"eta1[950]",1.12,1.11,0.42,0.32,1.96
"eta1[951]",-1.99,-1.96,0.83,-3.75,-0.4
"eta1[952]",-1.73,-1.71,0.7,-3.25,-0.41
"eta1[953]",3.63,3.57,0.81,2.1,5.38
"eta1[954]",0.82,0.82,0.24,0.37,1.3
"eta1[955]",-1.34,-1.3,0.7,-2.83,-0.09
"eta1[956]",-1.25,-1.24,0.5,-2.31,-0.29
"eta1[957]",-0.58,-0.58,0.49,-1.55,0.33
"eta1[958]",-4.08,-3.95,1.47,-7.2,-1.41
"eta1[959]",5.3,5.21,1.1,3.36,7.66
"eta1[960]",0.29,0.32,0.26,-0.25,0.76
"eta1[961]",-1.72,-1.65,0.79,-3.43,-0.31
"eta1[962]",1.12,1.09,0.44,0.32,2.07
"eta1[963]",-1,-0.96,0.56,-2.2,0
"eta1[964]",-2.67,-2.63,1.08,-4.99,-0.65
"eta1[965]",2.57,2.55,1.38,0.05,5.38
"eta1[966]",1.88,1.87,0.87,0.26,3.59
"eta1[967]",1.29,1.29,1.03,-0.67,3.34
"eta1[968]",2.24,2.24,0.93,0.48,4.11
"eta1[969]",-0.96,-0.96,0.15,-1.26,-0.68
"eta1[970]",0.64,0.65,0.93,-1.15,2.48
"eta1[971]",2.31,2.29,0.33,1.72,3.01
"eta1[972]",2.48,2.47,0.43,1.72,3.39
"eta1[973]",2.82,2.79,0.27,2.33,3.41
"eta1[974]",1,1.01,0.34,0.36,1.69
"eta1[975]",1.67,1.67,1.12,-0.42,3.9
"eta1[976]",0.63,0.64,0.64,-0.64,1.88
"eta1[977]",0.1,0.13,1.2,-2.34,2.4
"eta1[978]",1.15,1.15,0.99,-0.72,3.14
"eta1[979]",-2.11,-2.08,0.82,-3.89,-0.55
"eta1[980]",-2.04,-2.02,0.8,-3.79,-0.54
"eta1[981]",0.89,0.85,0.45,0.09,1.87
"eta1[982]",1.01,1.01,0.85,-0.6,2.7
"eta1[983]",2.4,2.39,0.66,1.15,3.7
"eta1[984]",1.19,1.19,0.33,0.53,1.83
"eta1[985]",-1.16,-1.14,0.87,-2.95,0.53
"eta1[986]",2.24,2.23,0.5,1.32,3.23
"eta1[987]",1.29,1.29,0.25,0.78,1.78
"eta1[988]",2.9,2.9,0.83,1.39,4.61
"eta1[989]",-0.45,-0.45,0.38,-1.17,0.3
"eta1[990]",-1.31,-1.28,0.67,-2.68,0.01
"eta1[991]",1.49,1.49,0.15,1.22,1.8
"eta1[992]",0.14,0.12,0.21,-0.27,0.59
"eta1[993]",-0.57,-0.56,0.12,-0.84,-0.35
"eta1[994]",2.35,2.34,0.69,1.06,3.69
"eta1[995]",1.3,1.31,0.73,-0.16,2.74
"eta1[996]",0.77,0.79,0.69,-0.6,2.14
"eta1[997]",-0.14,-0.11,1.14,-2.47,2.06
"eta1[998]",-3.43,-3.36,1.15,-5.89,-1.33
"eta1[999]",-0.2,-0.2,0.46,-1.08,0.71
"eta1[1000]",-0.68,-0.69,0.13,-0.92,-0.39
"eta1[1001]",-1.82,-1.82,0.13,-2.07,-1.57
"eta1[1002]",0.25,0.25,0.12,0.02,0.52
"eta1[1003]",5.51,5.41,1.53,2.78,8.78
"eta1[1004]",-1.15,-1.14,0.59,-2.32,0.01
"eta1[1005]",-2.87,-2.83,1.04,-5.11,-0.88
"eta1[1006]",0.37,0.36,0.68,-0.89,1.68
"eta1[1007]",-0.46,-0.45,0.39,-1.27,0.29
"eta1[1008]",1.33,1.29,0.5,0.45,2.39
"eta1[1009]",3.46,3.4,0.77,2.09,5.13
"eta1[1010]",-0.78,-0.77,0.33,-1.44,-0.13
"eta1[1011]",1.95,1.94,0.55,0.9,3.02
"eta1[1012]",1.34,1.36,0.27,0.75,1.86
"eta1[1013]",4.38,4.28,1.07,2.49,6.69
"eta1[1014]",-0.5,-0.49,0.58,-1.65,0.65
"eta1[1015]",1.51,1.43,0.97,-0.22,3.59
"eta1[1016]",-0.47,-0.48,0.36,-1.11,0.26
"eta1[1017]",-0.44,-0.44,0.21,-0.9,-0.04
"eta1[1018]",2.81,2.73,0.87,1.24,4.65
"eta1[1019]",3.46,3.41,0.64,2.34,4.83
"eta1[1020]",0.78,0.73,0.77,-0.63,2.43
"eta1[1021]",0.33,0.33,0.31,-0.25,0.94
"eta1[1022]",-2.92,-2.91,2.45,-7.83,1.7
"eta1[1023]",-0.85,-0.84,0.52,-1.92,0.15
"eta1[1024]",2.21,2.16,0.85,0.61,4.04
"eta1[1025]",0.4,0.41,0.64,-0.88,1.66
"eta1[1026]",0.06,0.06,0.13,-0.18,0.33
"eta1[1027]",2.32,2.31,0.3,1.76,2.96
"eta1[1028]",-0.71,-0.72,0.38,-1.48,0.02
"eta1[1029]",4.98,4.85,1.42,2.47,8.02
"eta1[1030]",3.54,3.48,0.9,1.86,5.46
"eta1[1031]",2.01,2,0.21,1.6,2.43
"eta1[1032]",0.88,0.87,1.44,-1.87,3.74
"eta1[1033]",1.48,1.45,0.96,-0.22,3.47
"eta1[1034]",1.87,1.86,0.87,0.23,3.58
"eta1[1035]",-0.27,-0.27,0.24,-0.73,0.22
"eta1[1036]",0.6,0.57,0.36,-0.08,1.37
"eta1[1037]",2.07,2.05,0.55,1.11,3.23
"eta1[1038]",1.35,1.34,1.19,-0.94,3.68
"eta1[1039]",-0.7,-0.7,0.26,-1.2,-0.17
"eta1[1040]",-0.07,-0.06,0.29,-0.64,0.5
"eta1[1041]",0.47,0.46,0.27,-0.04,1.06
"eta1[1042]",1.72,1.69,0.56,0.71,2.93
"eta1[1043]",-2.21,-2.18,0.37,-3,-1.55
"eta1[1044]",-0.91,-0.88,0.37,-1.71,-0.24
"eta1[1045]",-0.67,-0.67,0.31,-1.3,-0.08
"eta1[1046]",-0.16,-0.17,0.46,-1.02,0.84
"eta1[1047]",1.22,1.22,0.09,1.05,1.39
"eta1[1048]",1.38,1.37,0.28,0.86,1.94
"eta1[1049]",4.82,4.75,1.12,2.72,7.24
"eta1[1050]",1.87,1.83,0.65,0.63,3.28
"eta1[1051]",-0.3,-0.3,0.3,-0.88,0.28
"eta1[1052]",0.49,0.47,0.2,0.13,0.92
"eta1[1053]",-3.38,-3.32,0.76,-5,-1.96
"eta1[1054]",3.57,3.48,1.59,0.57,7.01
"eta1[1055]",0.15,0.14,0.59,-0.99,1.32
"eta1[1056]",1.79,1.74,0.63,0.65,3.13
"eta1[1057]",-2.83,-2.78,0.62,-4.14,-1.71
"eta1[1058]",-2.71,-2.67,0.64,-4.07,-1.52
"eta1[1059]",1.63,1.58,0.54,0.66,2.77
"eta1[1060]",-1.01,-1.03,0.3,-1.57,-0.36
"eta1[1061]",1.48,1.46,0.33,0.9,2.19
"eta1[1062]",0.87,0.85,0.76,-0.49,2.43
"eta1[1063]",0.6,0.58,0.6,-0.56,1.86
"eta1[1064]",-1.88,-1.85,0.46,-2.86,-1.07
"eta1[1065]",-0.22,-0.22,0.37,-0.95,0.49
"eta1[1066]",-0.27,-0.27,0.17,-0.6,0.08
"eta1[1067]",1.12,1.09,0.55,0.1,2.3
"eta1[1068]",-2.58,-2.54,0.46,-3.57,-1.76
"eta1[1069]",-0.06,-0.08,0.47,-0.93,0.94
"eta1[1070]",0.54,0.54,0.29,-0.04,1.09
"eta1[1071]",0.85,0.82,0.48,-0.06,1.89
"eta1[1072]",-2.43,-2.37,1.08,-4.75,-0.45
"eta1[1073]",-1.23,-1.23,0.13,-1.49,-0.98
"eta1[1074]",3.12,3.06,0.96,1.34,5.17
"eta1[1075]",-0.24,-0.24,1.16,-2.46,2.06
"eta1[1076]",2.3,2.24,0.66,1.11,3.69
"eta1[1077]",3.34,3.33,1.02,1.49,5.44
"eta1[1078]",1.87,1.84,0.48,1,2.91
"eta1[1079]",-0.27,-0.29,0.39,-0.99,0.56
"eta1[1080]",-0.46,-0.47,0.41,-1.22,0.37
"eta1[1081]",0.46,0.46,0.6,-0.68,1.65
"eta1[1082]",-0.5,-0.49,0.15,-0.82,-0.21
"eta1[1083]",1.66,1.65,0.93,-0.04,3.53
"eta1[1084]",2.52,2.45,0.81,1.04,4.25
"eta1[1085]",1.85,1.85,0.3,1.29,2.44
"eta1[1086]",-0.98,-0.94,0.62,-2.32,0.19
"eta1[1087]",0.33,0.36,1.21,-2.09,2.72
"eta1[1088]",-0.86,-0.83,1,-2.91,1.09
"eta1[1089]",-1.87,-1.84,0.54,-3.02,-0.86
"eta1[1090]",-1.15,-1.13,0.68,-2.57,0.16
"eta1[1091]",2.59,2.55,0.68,1.31,4.04
"eta1[1092]",-1.12,-1.11,0.26,-1.64,-0.6
"eta1[1093]",0.3,0.3,0.36,-0.41,0.99
"eta1[1094]",0.57,0.55,0.3,0.03,1.22
"eta1[1095]",-0.11,-0.15,0.38,-0.79,0.71
"eta1[1096]",-0.61,-0.62,0.28,-1.09,-0.02
"eta1[1097]",1.41,1.41,0.14,1.11,1.68
"eta1[1098]",-1.59,-1.6,0.47,-2.51,-0.69
"eta1[1099]",3.16,3.14,0.24,2.74,3.68
"eta1[1100]",-0.8,-0.8,0.14,-1.1,-0.54
"eta1[1101]",1.14,1.11,0.44,0.31,2.08
"eta1[1102]",-1.95,-1.93,0.48,-3.01,-1.04
"eta1[1103]",-0.39,-0.38,0.51,-1.44,0.61
"eta1[1104]",-0.09,-0.08,1.02,-2.1,1.93
"eta1[1105]",-1.59,-1.59,0.3,-2.2,-1.05
"eta1[1106]",-1.34,-1.31,0.39,-2.18,-0.63
"eta1[1107]",-0.8,-0.75,0.56,-1.97,0.22
"eta1[1108]",-0.19,-0.2,0.21,-0.57,0.24
"eta1[1109]",-1.81,-1.79,0.57,-3.01,-0.72
"eta1[1110]",-0.44,-0.42,0.6,-1.68,0.61
"eta1[1111]",-4.15,-4.07,0.94,-6.19,-2.48
"eta1[1112]",-1.29,-1.27,0.84,-3.01,0.34
"eta1[1113]",1.05,1.04,0.35,0.39,1.72
"eta1[1114]",-4.66,-4.6,0.69,-6.15,-3.43
"eta1[1115]",-1.26,-1.25,0.36,-2.04,-0.59
"eta1[1116]",-0.97,-0.92,0.76,-2.57,0.45
"eta1[1117]",-0.94,-0.92,0.97,-2.94,0.96
"eta1[1118]",-0.23,-0.21,0.35,-0.99,0.41
"eta1[1119]",0.2,0.22,0.59,-1.07,1.3
"eta1[1120]",0.42,0.45,1.05,-1.73,2.47
"eta1[1121]",-0.52,-0.51,0.66,-1.84,0.77
"eta1[1122]",1.2,1.19,0.25,0.75,1.71
"eta1[1123]",-0.94,-0.94,0.18,-1.28,-0.58
"eta1[1124]",-2.85,-2.78,0.84,-4.66,-1.35
"eta1[1125]",0.14,0.15,0.33,-0.54,0.79
"eta1[1126]",-2.59,-2.52,0.74,-4.19,-1.28
"eta1[1127]",0.27,0.26,0.67,-1.02,1.6
"eta1[1128]",-0.49,-0.48,0.47,-1.44,0.41
"eta1[1129]",2.23,2.23,0.38,1.53,3
"eta1[1130]",-2.34,-2.27,0.83,-4.14,-0.87
"eta1[1131]",0.41,0.41,0.21,0,0.82
"eta1[1132]",-1.9,-1.86,0.54,-3.07,-0.93
"eta1[1133]",-1.59,-1.58,0.14,-1.9,-1.34
"eta1[1134]",-4.68,-4.62,0.88,-6.58,-3.09
"eta1[1135]",1.94,1.93,0.16,1.66,2.29
"eta1[1136]",2.57,2.52,0.78,1.12,4.22
"eta1[1137]",0.11,0.11,0.18,-0.27,0.44
"eta1[1138]",-0.04,-0.06,0.53,-1.02,1.01
"eta1[1139]",-1.32,-1.31,0.59,-2.53,-0.17
"eta1[1140]",-0.72,-0.72,0.48,-1.68,0.2
"eta1[1141]",-0.62,-0.59,0.46,-1.63,0.25
"eta1[1142]",1.49,1.47,0.29,0.95,2.11
"eta1[1143]",-4.28,-4.23,1.41,-7.33,-1.61
"eta1[1144]",1.64,1.63,0.69,0.36,3.03
"eta1[1145]",0.51,0.52,0.23,0.04,0.97
"eta1[1146]",-0.93,-0.93,0.43,-1.76,-0.13
"eta1[1147]",-0.95,-0.94,0.16,-1.3,-0.67
"eta1[1148]",0.28,0.28,0.28,-0.27,0.84
"eta1[1149]",0.48,0.48,0.14,0.21,0.77
"eta1[1150]",-3.02,-2.96,0.74,-4.6,-1.69
"eta1[1151]",1.63,1.62,0.32,1.01,2.28
"eta1[1152]",-2.73,-2.67,0.92,-4.71,-1.08
"eta1[1153]",-0.25,-0.24,0.59,-1.42,0.86
"eta1[1154]",0.52,0.51,0.32,-0.05,1.19
"eta1[1155]",-1.03,-1.01,0.3,-1.65,-0.5
"eta1[1156]",-1.21,-1.19,0.32,-1.91,-0.63
"eta1[1157]",1.53,1.5,0.74,0.11,3.12
"eta1[1158]",2.16,2.14,0.35,1.54,2.92
"eta1[1159]",2.66,2.62,0.58,1.64,3.87
"eta1[1160]",-1.19,-1.16,0.46,-2.17,-0.33
"eta1[1161]",-0.23,-0.22,0.34,-0.96,0.4
"eta1[1162]",-1.84,-1.84,0.24,-2.31,-1.39
"eta1[1163]",-1.19,-1.17,0.24,-1.7,-0.77
"eta1[1164]",-3.38,-3.33,0.84,-5.17,-1.86
"eta1[1165]",-2.52,-2.48,0.52,-3.63,-1.58
"eta1[1166]",-0.01,0.03,0.68,-1.48,1.28
"eta1[1167]",0.17,0.2,1.04,-1.94,2.21
"eta1[1168]",1.57,1.56,0.5,0.6,2.62
"eta1[1169]",-2.76,-2.71,0.74,-4.35,-1.41
"eta1[1170]",-1.04,-1.01,0.45,-2,-0.21
"eta1[1171]",-5.46,-5.46,2.96,-11.34,0.18
"eta1[1172]",0.91,0.9,0.18,0.58,1.31
"eta1[1173]",-1.3,-1.27,0.48,-2.32,-0.4
"eta1[1174]",-0.17,-0.16,0.4,-1,0.59
"eta1[1175]",-0.84,-0.81,0.31,-1.52,-0.29
"eta1[1176]",-1.17,-1.17,0.46,-2.1,-0.3
"eta1[1177]",1.75,1.72,0.49,0.87,2.81
"eta1[1178]",0.13,0.14,0.12,-0.13,0.35
"eta1[1179]",-2.59,-2.54,0.59,-3.85,-1.55
"eta1[1180]",-1.15,-1.15,0.38,-1.91,-0.44
"eta1[1181]",0.85,0.83,0.35,0.18,1.59
"eta1[1182]",0.58,0.56,0.68,-0.75,1.97
"eta1[1183]",-0.19,-0.2,0.5,-1.16,0.83
"eta1[1184]",-0.45,-0.45,0.21,-0.82,-0.02
"eta1[1185]",-0.4,-0.39,0.46,-1.35,0.44
"eta1[1186]",-2.2,-2.2,0.84,-3.89,-0.62
"eta1[1187]",2.77,2.73,0.98,0.94,4.86
"eta1[1188]",-0.94,-0.95,1.05,-3.01,1.13
"eta1[1189]",-2.79,-2.79,0.99,-4.76,-0.9
"eta1[1190]",1.02,1.02,0.12,0.78,1.25
"eta1[1191]",-1.92,-1.91,1.12,-4.15,0.18
"eta1[1192]",-0.33,-0.34,0.7,-1.69,1.09
"eta1[1193]",-0.52,-0.51,0.45,-1.4,0.31
"eta1[1194]",-1.35,-1.34,0.58,-2.5,-0.27
"eta1[1195]",-1.56,-1.56,0.73,-3,-0.15
"eta1[1196]",-1.35,-1.31,0.79,-3.03,0.13
"eta1[1197]",-1.02,-1,0.29,-1.65,-0.48
"eta1[1198]",-3.03,-3.01,1.15,-5.34,-0.91
"eta1[1199]",-0.96,-0.96,0.51,-1.95,0.07
"eta1[1200]",-1.38,-1.35,0.47,-2.38,-0.51
"eta1[1201]",0.39,0.38,0.48,-0.54,1.39
"eta1[1202]",0.88,0.86,0.97,-1.02,2.87
"eta1[1203]",-0.34,-0.34,0.43,-1.19,0.5
"eta1[1204]",-2.18,-2.15,0.47,-3.17,-1.35
"eta1[1205]",-0.82,-0.84,0.66,-2.13,0.49
"eta1[1206]",-0.21,-0.21,0.65,-1.49,1.02
"eta1[1207]",-2.78,-2.71,0.99,-4.91,-1.01
"eta1[1208]",0.79,0.78,0.23,0.35,1.26
"eta1[1209]",1.43,1.39,0.48,0.56,2.46
"eta1[1210]",2.42,2.35,0.83,0.92,4.22
"eta1[1211]",-0.08,-0.1,0.43,-0.91,0.81
"eta1[1212]",-0.55,-0.55,0.24,-1.03,-0.09
"eta1[1213]",2.7,2.66,0.66,1.48,4.12
"eta1[1214]",2.18,2.12,0.68,0.98,3.65
"eta1[1215]",1.53,1.49,0.88,0,3.37
"eta1[1216]",-3.4,-3.36,0.74,-4.98,-2.04
"eta1[1217]",0.06,0.05,0.59,-1.03,1.23
"eta1[1218]",1.45,1.4,0.76,0.02,3.06
"eta1[1219]",-0.16,-0.18,0.29,-0.7,0.46
"eta1[1220]",2.08,2.02,0.65,0.91,3.49
"eta1[1221]",1.93,1.89,0.53,0.93,3.06
"eta1[1222]",-0.1,-0.11,0.15,-0.37,0.22
"eta1[1223]",3.2,3.19,1.15,1.06,5.45
"eta1[1224]",0.79,0.78,0.42,0.01,1.64
"eta1[1225]",-0.01,-0.02,0.56,-1.06,1.07
"eta1[1226]",2.26,2.2,0.64,1.1,3.6
"eta1[1227]",0.86,0.82,0.57,-0.18,2.09
"eta1[1228]",3.33,3.31,1.02,1.48,5.43
"eta1[1229]",3.11,3.06,0.94,1.45,5.1
"eta1[1230]",1.95,1.9,0.65,0.8,3.36
"eta1[1231]",0.19,0.18,0.49,-0.75,1.15
"eta1[1232]",3.62,3.55,1.08,1.6,5.96
"eta1[1233]",0.14,0.12,0.24,-0.3,0.66
"eta1[1234]",0.23,0.23,0.09,0.06,0.42
"eta1[1235]",1.79,1.71,1.01,-0.03,3.96
"eta1[1236]",-0.96,-0.95,0.09,-1.15,-0.79
"eta1[1237]",1.04,0.99,0.75,-0.38,2.65
"eta1[1238]",1.14,1.13,0.71,-0.14,2.61
"eta1[1239]",-0.33,-0.33,0.27,-0.85,0.24
"eta1[1240]",0.6,0.57,0.38,-0.11,1.42
"eta1[1241]",2.85,2.79,0.78,1.46,4.54
"eta1[1242]",2,1.96,0.65,0.83,3.4
"eta1[1243]",3.42,3.36,0.97,1.59,5.49
"eta1[1244]",-0.07,-0.08,0.27,-0.59,0.48
"eta1[1245]",2.29,2.24,0.74,0.92,3.86
"eta1[1246]",0.45,0.45,0.14,0.19,0.72
"eta1[1247]",1.26,1.2,0.73,-0.04,2.84
"eta1[1248]",-0.76,-0.77,0.23,-1.19,-0.27
"eta1[1249]",-1.48,-1.47,0.48,-2.47,-0.55
"eta1[1250]",0.62,0.61,0.59,-0.53,1.87
"eta1[1251]",2.51,2.44,1.17,0.32,5
"eta1[1252]",0.42,0.39,0.46,-0.39,1.39
"eta1[1253]",1.24,1.21,0.63,0.1,2.59
"eta1[1254]",-1.05,-1.05,0.45,-1.96,-0.16
"eta1[1255]",1.84,1.81,0.29,1.32,2.46
"eta1[1256]",0.58,0.55,0.56,-0.47,1.78
"eta1[1257]",0.98,0.98,0.08,0.83,1.14
"eta1[1258]",-0.85,-0.84,0.14,-1.14,-0.6
"eta1[1259]",0.5,0.48,0.32,-0.09,1.18
"eta1[1260]",0.45,0.41,0.65,-0.76,1.83
"eta1[1261]",0.48,0.42,0.68,-0.76,1.93
"eta1[1262]",3.15,3.06,1,1.37,5.33
"eta1[1263]",2.25,2.23,0.97,0.48,4.25
"eta1[1264]",0,-0.02,0.28,-0.51,0.59
"eta1[1265]",-2.06,-2.05,0.48,-3.04,-1.12
"eta1[1266]",2.13,2.07,0.75,0.8,3.73
"eta1[1267]",-0.48,-0.49,0.57,-1.6,0.69
"eta1[1268]",0.23,0.21,0.28,-0.26,0.83
"eta1[1269]",-0.71,-0.71,0.45,-1.58,0.18
"eta1[1270]",1.05,1.05,0.22,0.61,1.49
"eta1[1271]",2.44,2.39,1.1,0.37,4.81
"eta1[1272]",0.74,0.74,0.39,-0.01,1.53
"eta1[1273]",2.49,2.43,0.62,1.35,3.8
"eta1[1274]",1.34,1.3,0.49,0.46,2.41
"eta1[1275]",0.7,0.67,0.38,0.04,1.51
"eta1[1276]",0.21,0.17,0.49,-0.67,1.25
"eta1[1277]",0.21,0.21,0.38,-0.5,0.97
"eta1[1278]",1.24,1.2,0.5,0.34,2.32
"eta1[1279]",1.11,1.07,0.66,-0.14,2.53
"eta1[1280]",1.42,1.38,0.58,0.37,2.66
"eta1[1281]",1.42,1.36,1.01,-0.48,3.59
"eta1[1282]",1.99,1.98,0.15,1.69,2.3
"eta1[1283]",0.71,0.71,0.26,0.18,1.21
"eta1[1284]",2.06,2,0.76,0.71,3.71
"eta1[1285]",0.17,0.17,0.15,-0.12,0.47
"eta1[1286]",0.45,0.44,0.45,-0.42,1.4
"eta1[1287]",1.37,1.33,0.54,0.39,2.54
"eta1[1288]",-1.65,-1.59,0.68,-3.12,-0.44
"eta1[1289]",1.84,1.8,0.49,0.97,2.89
"eta1[1290]",2.6,2.55,0.67,1.4,4.04
"eta1[1291]",-0.23,-0.24,0.29,-0.79,0.37
"eta1[1292]",-1.86,-1.84,0.73,-3.38,-0.55
"eta1[1293]",-0.18,-0.19,0.25,-0.67,0.34
"eta1[1294]",0.77,0.73,0.4,0.06,1.63
"eta1[1295]",-0.35,-0.33,0.42,-1.22,0.38
"eta1[1296]",0.34,0.34,0.21,-0.08,0.77
"eta1[1297]",-0.84,-0.84,0.6,-2.04,0.29
"eta1[1298]",-0.06,-0.06,0.08,-0.21,0.09
"eta1[1299]",1.41,1.4,0.38,0.65,2.17
"eta1[1300]",0.39,0.4,0.07,0.24,0.53
"eta1[1301]",-0.33,-0.31,0.43,-1.23,0.41
"eta1[1302]",0.14,0.11,0.41,-0.63,1.03
"eta1[1303]",-2.66,-2.58,0.88,-4.55,-1.08
"eta1[1304]",2.77,2.72,1.04,0.82,5.02
"eta1[1305]",0.49,0.47,0.97,-1.4,2.47
"eta1[1306]",0.62,0.61,0.18,0.3,1
"eta1[1307]",0.38,0.4,0.66,-0.96,1.65
"eta1[1308]",-1.95,-1.93,0.41,-2.84,-1.18
"eta1[1309]",-0.17,-0.18,0.38,-0.92,0.59
"eta1[1310]",-1.44,-1.39,0.55,-2.61,-0.45
"eta1[1311]",-0.32,-0.32,0.25,-0.79,0.2
"eta1[1312]",-2.12,-2.05,0.77,-3.77,-0.75
"eta1[1313]",4.54,4.5,1.3,2.04,7.26
"eta1[1314]",-2.2,-2.15,0.56,-3.39,-1.19
"eta1[1315]",0.35,0.35,0.37,-0.36,1.08
"eta1[1316]",0.06,0.06,0.62,-1.17,1.22
"eta1[1317]",0.07,0.06,0.11,-0.14,0.31
"eta1[1318]",2.08,2.07,0.65,0.88,3.37
"eta1[1319]",0.3,0.32,0.47,-0.72,1.18
"eta1[1320]",-2.76,-2.69,1.11,-5.17,-0.69
"eta1[1321]",1.03,1.01,0.69,-0.3,2.44
"eta1[1322]",-1.27,-1.24,0.97,-3.32,0.56
"eta1[1323]",0.58,0.57,0.66,-0.7,1.93
"eta1[1324]",-1.72,-1.71,0.17,-2.09,-1.42
"eta1[1325]",-3.96,-3.94,2.05,-7.99,0.01
"eta1[1326]",-0.01,0,0.39,-0.75,0.72
"eta1[1327]",0.56,0.54,0.24,0.14,1.08
"eta1[1328]",-1.04,-1.04,0.28,-1.58,-0.48
"eta1[1329]",-3.01,-2.99,0.83,-4.73,-1.51
"eta1[1330]",1.41,1.39,0.86,-0.24,3.22
"eta1[1331]",-1.42,-1.38,0.8,-3.14,0.09
"eta1[1332]",2.07,2.06,0.6,0.98,3.3
"eta1[1333]",0.07,0.08,0.28,-0.49,0.62
"eta1[1334]",0.54,0.53,0.28,-0.02,1.08
"eta1[1335]",0.66,0.63,0.65,-0.62,2
"eta1[1336]",-1.79,-1.75,0.46,-2.79,-0.97
"eta1[1337]",-0.56,-0.57,0.84,-2.24,1.01
"eta1[1338]",-0.54,-0.54,0.23,-1.02,-0.12
"eta1[1339]",1.14,1.12,0.76,-0.35,2.68
"eta1[1340]",0.2,0.18,0.52,-0.84,1.23
"eta1[1341]",-0.77,-0.77,0.05,-0.88,-0.69
"eta1[1342]",-2.16,-2.14,0.43,-3.06,-1.4
"eta1[1343]",-3.15,-3.09,0.97,-5.19,-1.44
"eta1[1344]",-1.3,-1.29,0.55,-2.4,-0.24
"eta1[1345]",0.21,0.2,0.15,-0.07,0.54
"eta1[1346]",-1.29,-1.28,0.49,-2.33,-0.35
"eta1[1347]",0.04,0.04,0.36,-0.68,0.73
"eta1[1348]",2.03,1.99,0.63,0.83,3.38
"eta1[1349]",1.49,1.47,0.73,0.07,2.98
"eta1[1350]",-0.45,-0.46,0.72,-1.88,0.92
"eta1[1351]",-0.96,-0.97,0.95,-2.8,0.94
"eta1[1352]",-1.84,-1.78,0.72,-3.39,-0.56
"eta1[1353]",1.42,1.4,0.59,0.27,2.62
"eta1[1354]",-0.52,-0.52,0.3,-1.11,0.06
"eta1[1355]",-1.75,-1.74,0.44,-2.65,-0.97
"eta1[1356]",-0.78,-0.79,0.14,-1.05,-0.48
"eta1[1357]",0,-0.03,0.39,-0.73,0.84
"eta1[1358]",-1.28,-1.27,0.35,-2.02,-0.67
"eta1[1359]",2.24,2.23,0.63,1.09,3.54
"eta1[1360]",0.03,0.02,0.49,-0.94,0.99
"eta1[1361]",-2.05,-2,0.77,-3.72,-0.6
"eta1[1362]",0.48,0.47,0.95,-1.37,2.38
"eta1[1363]",-0.08,-0.08,0.72,-1.5,1.31
"eta1[1364]",-0.54,-0.54,0.34,-1.19,0.14
"eta1[1365]",-0.33,-0.33,0.36,-1.03,0.41
"eta1[1366]",1.43,1.43,0.48,0.51,2.39
"eta1[1367]",-0.26,-0.27,0.53,-1.31,0.79
"eta1[1368]",-1.11,-1.1,0.16,-1.44,-0.84
"eta1[1369]",0.42,0.38,0.71,-0.92,1.97
"eta1[1370]",-0.42,-0.43,0.17,-0.72,-0.06
"eta1[1371]",0.74,0.74,0.11,0.5,0.94
"eta1[1372]",1.18,1.14,0.47,0.33,2.2
"eta1[1373]",0.4,0.39,0.34,-0.29,1.08
"eta1[1374]",0.11,0.1,0.43,-0.72,0.99
"eta1[1375]",0.78,0.78,0.38,0.01,1.51
"eta1[1376]",-0.78,-0.77,0.84,-2.46,0.81
"eta1[1377]",0.32,0.31,0.19,-0.04,0.74
"eta1[1378]",2.24,2.22,0.46,1.34,3.18
"eta1[1379]",0.06,0.07,0.2,-0.36,0.42
"eta1[1380]",0.39,0.38,0.55,-0.68,1.51
"eta1[1381]",0.81,0.79,0.75,-0.64,2.38
